Name,Breed,Weight,Height,Life Expectancy,Coat Length,Grooming Needs,Energy Level,Intelligence Level,Playfulness,Vocalization,Adaptability
Gorgeous,Siamese,5.5,22,12,2,1,7,7,9,9,10
Asami,Siamese,4.7,24,14,1,1,8,7,9,9,9
Eiko,Siamese,5.0,20,13,2,1,8,8,9,9,10
Zippy,Siamese,3.6,22,14,2,1,9,8,10,8,9
Zipper,Siamese,4.6,22,15,1,1,8,6,9,9,10
Marigold,Sphynx,3.4,21,12,0,0,7,6,6,9,8
Hobo,Siamese,4.0,25,14,2,1,8,8,8,8,8
Gumdrop,Siamese,3.2,20,14,1,1,8,8,9,8,9
Nugget,Siamese,4.6,22,14,2,1,8,6,9,9,9
Dejavu,Scottish Fold,3.4,23,13,2,2,5,8,6,5,8
Checkers,Siamese,4.0,25,13,2,1,8,8,10,8,8
Rembrandt,Siamese,4.2,22,13,2,1,7,7,9,10,8
Kabuki,Khao Manee,3.3,26,14,1,1,7,7,9,3,8
Kaddish,Siamese,3.8,23,12,1,1,9,8,10,8,10
Hikari,Bengal,4.1,33,12,2,1,9,7,9,7,8
Vista,Bengal,5.9,31,15,2,1,8,6,10,8,7
Catwoman,Siamese,3.5,22,15,1,1,8,7,10,9,10
Gala,Siamese,3.7,20,15,1,1,9,8,10,9,9
Buddha,Siamese,3.1,26,15,1,1,8,7,10,8,10
Alaska,Sphynx,4.7,20,13,0,0,6,5,6,7,9
Picasso,Siamese,4.2,24,15,1,1,7,6,9,9,8
Persephone,Siamese,4.3,20,15,2,1,7,7,8,8,10
Akihiro,Siamese,3.9,24,14,2,1,8,8,9,10,10
Hiccup,Persian,5.8,32,12,3,3,4,5,5,4,4
Esperanto,Khao Manee,4.8,21,12,2,1,6,8,9,5,9
Yuki,British Shorthair,6.7,29,14,2,1,6,7,3,3,8
Poppy,Siamese,5.4,26,12,2,1,9,8,9,9,8
Iggy,Siamese,4.6,20,13,2,1,9,7,10,8,10
Hana,Siamese,5.4,23,13,2,1,9,7,8,9,10
Hemingway,Persian,3.4,30,11,3,3,4,4,3,2,6
Juro,Siamese,4.0,23,13,1,1,9,6,10,8,9
Daisy,Bengal,6.6,31,16,1,1,9,7,10,6,7
Queen,Siamese,3.4,23,12,2,1,9,7,8,10,9
Shin,Siamese,4.4,25,14,2,1,9,6,9,9,10
Aiko,Siamese,5.5,23,13,2,1,7,7,9,8,9
Puddin,Siamese,3.1,25,15,1,1,7,6,8,9,8
Minoru,Siamese,4.7,20,15,1,1,7,8,8,9,8
Moses,Sphynx,4.1,26,13,0,0,8,5,5,9,9
Euclid,Siamese,5.3,24,14,2,1,9,7,8,10,9
Aurora,Siamese,5.9,21,13,1,1,7,8,9,10,8
Cricket,Abyssinian,4.8,20,13,1,0,7,6,8,5,10
Sumo,Abyssinian,4.1,24,11,1,0,8,8,8,7,8
Samurai,Ragdoll,7.2,29,14,3,2,4,6,4,3,6
Suki,Siamese,5.0,22,13,2,1,8,6,9,8,10
Jett,Siamese,5.0,21,14,2,1,8,8,9,9,8
Domino,Bengal,7.9,29,13,2,1,10,8,10,7,7
Masaaki,Sphynx,4.8,23,14,0,0,7,6,6,7,9
Maui,Siamese,4.0,23,14,1,1,9,7,10,8,9
Ninja,Siamese,4.2,26,12,1,1,7,6,10,9,8
Pocket,Siamese,5.8,24,14,2,1,7,8,9,8,9
Panda,Siamese,3.7,25,15,1,1,9,7,9,9,8
Benita,Siamese,5.5,22,13,2,1,8,8,9,8,10
Tamika,Siamese,3.1,24,15,2,1,7,7,10,10,8
Zena,Siamese,4.2,22,12,2,1,7,7,8,9,8
Beowulf,Siamese,3.7,26,13,2,1,7,8,8,8,10
Wicca,Siamese,3.0,22,12,1,1,9,7,10,8,9
Vista,Siamese,5.2,21,14,2,1,8,8,10,8,10
Yoshie,Siamese,3.7,20,12,1,1,7,8,10,9,8
Nibs,Siamese,5.5,20,12,2,1,8,8,10,10,9
Furrball,Siamese,5.9,26,13,1,1,8,8,9,9,8
Nibbles,Siamese,3.2,24,15,1,1,7,8,10,9,8
Sweetie,Ragdoll,6.2,25,12,3,2,3,5,6,2,6
Radar,Persian,3.8,26,14,3,3,5,5,5,4,6
Marigold,Siamese,3.8,20,15,2,1,9,7,8,10,10
Keiji,Siamese,4.3,24,12,1,1,9,7,10,9,9
Cho,Siamese,4.2,24,15,2,1,8,6,8,10,8
Springsteen,Bengal,5.5,28,13,2,1,9,6,10,8,7
Shin,Khao Manee,3.8,25,15,1,1,8,8,9,5,10
Jazzy,Siamese,3.4,23,15,2,1,7,6,9,9,10
Taiki,Siamese,3.1,24,12,1,1,8,6,10,10,8
Hazel,Siamese,3.3,22,13,2,1,9,6,8,10,9
Simba,Khao Manee,4.9,23,12,1,1,7,6,8,5,8
Twinkle,Abyssinian,3.9,21,15,2,0,7,6,8,6,8
Ziggy,Siamese,5.3,20,14,1,1,9,6,9,8,8
Huntress,Persian,5.6,30,14,3,3,5,6,3,2,5
Electro,Bengal,6.0,25,14,1,1,10,8,10,6,9
Haiku,Scottish Fold,4.2,24,12,2,2,5,8,7,3,9
Daffodil,Siamese,3.9,20,14,1,1,8,7,8,10,8
Eri,Siamese,5.0,21,14,2,1,7,7,9,9,9
Frisky,Persian,4.9,25,12,3,3,5,5,5,3,5
Hideo,Siamese,3.7,25,15,2,1,7,6,9,9,9
Kioko,Bengal,5.0,29,16,1,1,10,7,10,6,8
Hiccup,Siamese,5.1,24,12,2,1,7,8,10,8,8
Enigma,Siamese,3.8,23,13,2,1,8,8,10,9,10
Kabuki,Siamese,3.3,22,13,1,1,9,6,10,10,9
Unique,Siamese,4.5,24,12,1,1,7,7,10,8,9
Polkadot,Munchkin,2.0,16,12,1,1,6,6,8,6,8
Hendrix,Siamese,4.3,22,12,2,1,8,7,9,10,10
Hideki,Bengal,5.4,34,16,1,1,8,7,10,6,7
Asami,Siamese,4.8,20,15,1,1,7,7,9,9,8
Baby Doll,Persian,3.2,28,12,3,3,5,6,5,2,5
Dejavu,Siamese,3.9,24,15,2,1,9,8,8,8,8
Love Bug,Siamese,4.0,26,14,2,1,9,7,10,8,9
Nibs,Siamese,4.1,26,12,1,1,7,8,10,9,10
Whitman,Siamese,5.9,20,14,2,1,7,8,10,8,10
Eiko,Siamese,4.9,23,15,1,1,9,6,10,9,9
Bonbon,Siamese,4.1,20,13,1,1,8,8,9,8,10
Cinnamon,Siamese,5.3,23,12,2,1,9,6,10,8,10
Sparkles,Siamese,5.3,20,13,2,1,9,7,8,8,8
Cute,Khao Manee,3.3,25,12,2,1,8,8,7,4,9
Love Bug,Munchkin,3.0,21,12,2,1,7,8,8,6,9
Hikari,Siamese,4.2,20,14,1,1,8,7,10,10,8
Chipmunk,Siamese,4.0,26,14,1,1,7,6,10,9,8
Katsuro,Siamese,3.9,21,14,1,1,9,7,8,8,8
Cute,Khao Manee,3.8,20,15,2,1,6,7,8,5,10
Yoshi,Siamese,4.4,21,14,2,1,7,6,10,10,9
Trixie,Siamese,4.3,25,13,1,1,7,7,9,9,10
Akira,Siamese,5.7,22,13,1,1,8,8,8,10,10
Twinkles,Siamese,3.5,20,12,1,1,9,8,10,10,8
Olive,Siamese,4.6,21,13,1,1,7,7,10,10,10
Olive,Siamese,4.7,20,12,2,1,7,7,9,8,9
Willow,Siamese,3.1,20,13,1,1,7,6,8,10,9
Geisha,Siamese,5.9,24,13,1,1,8,6,9,9,10
Naoki,Khao Manee,4.7,23,14,1,1,7,8,9,4,9
Fluffikins,Siamese,4.2,21,13,1,1,7,7,9,9,9
Kitty,Siamese,3.8,20,12,2,1,8,7,10,9,10
Eri,Siamese,3.0,23,15,1,1,9,6,8,10,8
Munchkins,Siamese,3.3,22,15,1,1,7,8,10,8,8
Bootsy,Siamese,4.0,22,15,1,1,9,6,8,10,10
Gemini,Siamese,3.3,26,12,1,1,9,6,9,9,9
Poppy,Siamese,4.9,26,13,1,1,7,7,9,10,10
Sacagawea,Siamese,4.2,22,14,1,1,8,6,9,9,9
Icicles,Siamese,4.7,20,12,2,1,8,8,10,9,9
Bento,Siamese,4.5,22,12,1,1,9,7,9,10,10
Dejavu,Siamese,5.9,24,12,2,1,8,8,10,10,9
Banjo,Ragdoll,8.3,26,12,3,2,5,7,4,4,8
Angelic,Siamese,3.9,26,13,1,1,9,8,8,9,8
Penguin,Siamese,5.6,20,12,2,1,8,8,8,9,10
Moses,Abyssinian,3.4,25,15,1,0,9,7,7,7,10
Kabuki,Siamese,5.6,23,13,1,1,9,6,8,10,10
Goofy,Bengal,4.6,25,15,2,1,10,6,10,7,9
Siddhartha,Siamese,3.2,26,14,1,1,8,8,8,10,8
Athena,Bengal,6.7,27,12,2,1,9,8,10,8,8
Fuku,Abyssinian,5.0,25,10,2,0,8,6,9,6,8
Nibbles,Sphynx,3.9,21,14,0,0,8,6,7,9,8
Cotton Candy,Khao Manee,4.2,26,14,1,1,6,7,9,4,9
Venus,Siamese,3.9,20,14,1,1,8,7,9,9,9
Yori,Sphynx,3.7,25,14,0,0,8,5,6,7,9
Haruko,Siamese,5.5,25,15,2,1,9,8,8,9,8
Athena,Siamese,5.6,26,14,1,1,9,7,8,9,10
Juniper,Persian,7.0,26,15,3,3,3,5,4,2,4
Diamond,Siamese,3.9,25,12,1,1,7,8,8,10,10
Simba,Siamese,4.4,25,12,2,1,8,8,8,9,9
Regala,Sphynx,3.3,23,13,0,0,8,5,7,9,8
Pumpkin,Siamese,5.4,23,15,2,1,8,7,9,9,10
Bitsi,Siamese,3.1,24,14,2,1,8,6,10,10,9
Lakshmi,Bengal,6.4,28,13,2,1,10,6,10,8,9
Bootsy,Bengal,5.2,25,13,2,1,8,7,10,6,8
Pawsie,Siamese,3.6,22,14,2,1,8,6,10,10,8
Bubble,Siamese,4.0,20,13,1,1,7,8,8,8,9
Blossom,Siamese,5.0,24,14,1,1,8,8,10,10,8
Hikari,Siamese,3.2,22,15,2,1,7,8,9,9,10
Katsuro,Persian,6.4,27,12,3,3,4,6,4,3,6
Noriko,Khao Manee,4.0,24,15,1,1,7,8,9,3,8
Jazzy,Siamese,5.7,22,13,2,1,9,8,10,9,10
Ferrari,Siamese,3.1,22,12,2,1,9,7,8,10,8
Kabuki,Siamese,5.1,24,12,2,1,7,6,10,10,10
Gumdrop,Siamese,4.6,23,15,2,1,9,8,9,10,8
Dante,Siamese,5.5,22,13,2,1,8,8,8,9,8
Penelope,Khao Manee,4.7,21,15,2,1,8,8,8,5,8
Puddin,Abyssinian,3.6,20,14,1,0,7,6,9,7,8
Siddhartha,Siamese,4.5,20,15,1,1,9,8,8,10,9
Hugo,Persian,6.0,32,10,3,3,3,5,5,3,4
Mai,Siamese,5.9,26,13,1,1,9,6,9,8,9
Naoki,Ragdoll,4.0,27,17,3,2,5,7,4,4,6
Honeybee,Siamese,4.7,21,14,2,1,8,8,8,10,8
Pyramid,Siamese,3.9,23,14,1,1,8,8,10,8,8
Ferrari,Siamese,4.2,21,12,2,1,7,8,10,8,10
Zena,Persian,5.1,27,14,3,3,4,6,3,4,5
Dizzy,Siamese,3.8,22,14,2,1,7,7,9,8,8
Zohra,Siamese,4.5,25,14,1,1,7,8,9,10,10
Satya,Siamese,4.8,23,13,1,1,8,8,9,9,8
Ivory,Siamese,5.6,26,14,2,1,8,8,8,10,9
Juniper,Siamese,6.0,22,13,1,1,7,6,8,9,8
Ambrosia,Abyssinian,4.0,23,14,1,0,9,6,7,5,9
Button,Siamese,3.9,23,12,1,1,9,7,8,9,8
Sugar,Siamese,4.6,26,13,1,1,7,6,8,10,9
Princess,Ragdoll,4.4,27,16,3,2,5,6,6,4,8
Feline,Siamese,5.8,22,12,2,1,7,8,8,8,9
Hiro,Bengal,6.6,34,14,1,1,9,7,9,7,7
Tamika,Bengal,4.2,29,13,1,1,9,7,9,6,8
Lollipop,Siamese,5.0,25,13,1,1,9,6,10,8,9
Amiga,Siamese,3.0,26,12,2,1,9,6,10,10,9
Benita,Siamese,3.5,22,12,1,1,8,8,9,10,8
Sora,Siamese,5.0,26,15,2,1,8,6,9,10,9
Stumbles,Siamese,5.9,24,14,2,1,8,7,8,10,8
Icicles,Siamese,3.8,26,13,2,1,8,6,10,8,10
Nami,Siamese,6.0,23,15,2,1,9,8,9,10,8
Velvet,Bengal,5.7,30,14,2,1,8,8,9,8,9
Tamako,Siamese,5.1,22,13,2,1,7,7,10,9,8
Phoenix,Siamese,4.2,26,15,1,1,7,8,9,10,9
Furrball,Sphynx,3.6,20,13,0,0,8,5,6,7,9
Baby Bear,Persian,6.3,29,11,3,3,5,4,5,4,6
Yoshi,Bengal,7.6,28,14,2,1,8,8,9,6,8
Makoto,Siamese,3.9,23,15,1,1,7,7,9,8,10
Biscuit,Siamese,5.1,26,14,2,1,9,6,9,10,8
Bonbon,Siamese,5.2,24,15,2,1,7,8,10,9,9
Goosebump,Siamese,5.6,20,15,1,1,9,7,8,9,9
Reo,Siamese,3.9,23,15,1,1,8,8,9,10,10
Ping Pong,Siamese,3.6,26,15,2,1,9,8,8,9,10
Rosie,Siamese,5.1,26,13,2,1,8,8,9,10,8
Hideki,Siamese,5.0,25,12,2,1,8,8,9,8,10
Kameko,Khao Manee,4.6,23,12,2,1,7,6,8,5,9
Kimi,Ragdoll,4.1,25,17,3,2,3,5,5,2,8
Soda pop,Siamese,3.2,23,12,2,1,9,7,8,10,10
Kioko,Siamese,4.1,21,13,1,1,8,6,8,10,9
Hiroshi,Siamese,4.2,25,13,2,1,8,6,8,9,8
Fuku,Siamese,3.3,21,12,1,1,8,6,8,9,9
Waffles,Siamese,5.9,21,12,2,1,8,8,9,9,8
Honcho,Siamese,4.7,23,13,2,1,7,6,10,10,8
Opal,Ragdoll,5.2,26,16,3,2,4,6,6,3,8
Goosebump,Siamese,5.3,25,14,1,1,7,6,10,9,8
Booboo Beans,Siamese,4.6,22,13,2,1,7,7,10,8,9
Whitman,Abyssinian,4.5,21,12,1,0,8,6,8,5,10
Michi,Siamese,4.1,24,14,1,1,7,8,10,8,8
Tabby,Siamese,5.1,25,12,1,1,9,6,9,8,10
Hiroshi,Siamese,6.0,23,15,1,1,7,6,10,10,10
Calico,Bengal,6.4,33,14,1,1,10,7,10,8,9
Catnip,Siamese,3.3,20,15,1,1,7,6,9,9,10
Ruby,Siamese,3.8,21,14,2,1,7,7,8,9,9
Sunshine,Khao Manee,3.1,22,14,1,1,7,8,8,3,10
Purrfect,Siamese,5.6,26,12,2,1,7,8,10,8,8
Slinky,Siamese,3.9,20,12,2,1,8,6,10,8,9
Sora,Siamese,4.3,25,15,1,1,7,6,10,8,8
Hoshi,Siamese,5.7,21,13,2,1,7,7,9,9,10
Bitsi,Siamese,3.0,22,14,1,1,7,8,8,9,8
Ryoko,Siamese,4.4,24,12,1,1,9,6,8,9,9
Shiraz,Siamese,5.3,25,12,1,1,9,6,10,8,10
Haruki,Siamese,3.4,20,15,1,1,8,8,8,8,9
Goldilocks,Siamese,4.1,22,13,1,1,7,7,9,8,9
Rishi,Siamese,5.7,24,12,2,1,8,6,9,9,9
Hobbes,Siamese,4.3,21,15,1,1,8,6,8,10,10
YinYang,Siamese,3.9,20,14,2,1,7,6,9,10,9
Ozzy,Siamese,5.7,20,15,2,1,9,7,8,9,8
Apple,Sphynx,4.5,20,13,0,0,8,6,7,9,7
Peaches,Bengal,6.7,25,15,1,1,10,6,10,6,8
Hendrix,Siamese,4.6,24,13,1,1,7,6,10,10,10
Guinevere,Siamese,5.5,25,13,1,1,7,6,10,9,8
Ginkgo,Bengal,4.4,33,14,2,1,10,6,9,6,9
Yori,Bengal,6.1,27,15,2,1,10,6,9,6,7
Haiku,Abyssinian,3.0,23,13,1,0,7,7,9,6,9
Yori,Persian,6.5,29,12,3,3,4,4,3,3,4
Satya,Siamese,4.1,21,15,1,1,9,8,9,9,9
Amadeus,Siamese,5.8,21,12,1,1,7,7,10,8,8
Cupcake,Sphynx,3.6,21,14,0,0,8,6,5,9,7
Checkers,Siamese,5.5,24,15,1,1,7,8,8,9,9
Rumi,Siamese,3.6,23,12,2,1,8,7,9,10,8
Butterbean,Abyssinian,4.2,20,13,1,0,8,6,8,5,10
Fluffikins,Siamese,4.7,20,13,1,1,9,7,10,8,9
Snowbell,Khao Manee,3.4,25,12,1,1,6,8,8,3,9
Apple,Siamese,5.1,24,13,2,1,9,7,10,8,8
Yumi,Siamese,3.3,21,13,2,1,7,6,9,8,10
Gorgeous,Ragdoll,7.1,29,17,3,2,3,6,4,4,7
Tabby,Siamese,4.9,25,13,1,1,9,8,10,9,8
Pussycat,Sphynx,3.4,24,12,0,0,6,6,5,8,9
Satya,Siamese,3.7,23,12,1,1,8,8,8,8,8
Butterbean,Siamese,3.5,26,13,1,1,7,7,8,9,10
Miki,Siamese,4.1,22,12,1,1,9,7,8,8,10
Rishi,Persian,4.9,26,12,3,3,5,4,3,2,5
Bundles,Siamese,3.8,20,13,1,1,8,7,9,9,9
Masuru,Siamese,5.6,23,12,1,1,7,6,8,10,10
Avalon,Persian,5.9,29,13,3,3,3,5,5,2,4
Violet,Persian,3.9,27,11,3,3,3,4,4,2,4
Domino,Siamese,5.9,24,15,2,1,7,6,10,9,8
Rishi,Siamese,5.5,20,13,1,1,8,8,10,8,8
Nori,Siamese,5.1,25,13,1,1,8,6,8,10,9
Mocha,Siamese,5.2,24,15,1,1,9,8,9,10,8
Calico,Siamese,5.7,23,12,1,1,7,8,8,10,10
Hikari,Siamese,5.1,22,15,1,1,9,6,9,9,8
Hiromi,Siamese,6.0,26,13,1,1,9,7,9,9,8
Bundles,Siamese,5.0,23,14,1,1,7,7,10,8,9
Haiku,Siamese,4.4,24,13,1,1,8,6,10,9,10
Nintendo,Siamese,3.7,25,14,1,1,8,7,10,8,10
Leia,Siamese,3.7,22,14,2,1,7,7,10,9,9
Sacagawea,Persian,4.9,30,11,3,3,5,5,5,2,6
Sake,Bengal,7.7,35,12,2,1,9,7,9,6,8
Chipmunk,Abyssinian,4.8,21,13,1,0,7,8,8,5,8
Zorro,British Shorthair,6.5,27,13,2,1,5,6,5,4,8
Samurai,Siamese,4.6,20,15,1,1,8,6,8,8,9
Koto,Siamese,3.4,24,15,2,1,7,8,10,9,8
Daffodil,Ragdoll,8.1,29,13,3,2,4,7,5,3,7
Fonz,Siamese,5.0,20,14,2,1,9,8,10,10,8
Euclid,Siamese,4.4,23,15,1,1,9,7,8,9,9
Alaska,Siamese,3.2,22,13,1,1,8,8,8,9,8
Lollipop,Bengal,4.2,31,14,2,1,8,6,9,6,7
Sushi,Abyssinian,3.7,21,13,1,0,9,8,7,6,8
Athena,Siamese,3.0,25,15,2,1,7,6,8,10,8
Hisoka,Persian,5.7,25,12,3,3,4,5,5,3,6
Lambchop,Siamese,4.3,24,15,2,1,7,8,8,10,10
Dumpling,Siamese,5.6,22,13,1,1,8,8,8,9,8
Dior,Siamese,3.1,20,15,2,1,8,6,8,9,8
Kabuki,Siamese,3.6,26,14,1,1,7,7,9,8,10
Sugar,Siamese,5.6,22,14,2,1,7,7,9,9,10
Dejavu,Siamese,3.2,20,15,2,1,9,6,10,9,9
Yumi,Siamese,5.8,23,12,2,1,7,8,10,9,9
Ryoko,Siamese,5.1,22,14,2,1,9,7,10,8,10
Masaki,Siamese,5.9,22,14,2,1,9,6,9,8,10
Demi,Siamese,5.2,25,12,2,1,9,7,10,10,8
Sweet Pea,Siamese,5.2,23,12,1,1,8,7,9,10,8
Cute,Siamese,5.3,20,12,2,1,7,6,10,10,9
Checkers,Siamese,3.3,22,12,1,1,7,7,9,10,10
Emi,Siamese,5.3,22,13,2,1,9,8,10,10,9
Augustus,Siamese,4.6,26,12,2,1,8,6,8,8,9
Tinkerbell,Siamese,5.4,24,12,1,1,7,7,8,10,9
Kipling,Persian,6.6,27,12,3,3,5,5,4,3,4
Jiggles,Siamese,3.7,21,15,1,1,7,8,8,8,10
Sapphire,Siamese,3.4,23,13,1,1,9,7,10,10,10
Bambi,Siamese,5.3,23,12,2,1,8,7,8,10,9
Shin,Siamese,5.4,25,13,1,1,8,6,8,8,9
Arwen,Siamese,5.8,25,12,1,1,7,7,10,8,9
Mirage,Siamese,3.9,26,15,2,1,7,6,8,10,8
Karma,Siamese,3.4,23,13,2,1,8,8,9,9,9
Blueberry,Siamese,5.9,26,12,1,1,8,6,9,9,10
Butterball,Siamese,4.0,24,15,2,1,7,8,9,9,8
Fantasy,Siamese,4.2,23,15,1,1,8,6,8,8,8
Katsuo,Siamese,5.0,23,15,2,1,7,6,10,9,9
Fuzzie,Siamese,5.9,25,14,1,1,7,8,9,9,8
Wizard,Siamese,4.1,23,13,1,1,8,6,8,8,9
Asa,Siamese,5.7,25,12,1,1,7,8,8,9,9
Avalon,Siamese,5.3,26,15,2,1,8,6,9,10,9
Amiga,Khao Manee,4.8,23,15,2,1,6,7,7,3,9
Skittles,Siamese,3.3,21,15,1,1,7,7,10,9,8
Sakura,Siamese,4.1,22,14,2,1,7,6,8,9,10
Haruki,Siamese,4.5,26,15,1,1,9,6,9,10,10
Chiffon,Bengal,5.5,35,13,2,1,8,6,10,7,8
Jujube,Siamese,3.9,26,13,1,1,9,7,10,10,10
Hiroshi,Siamese,6.0,21,13,2,1,8,7,8,8,8
Hisashi,Siamese,3.9,24,12,2,1,9,7,9,9,8
Wizard,Siamese,5.2,22,14,1,1,8,6,9,10,10
Phoenix,Siamese,4.8,21,15,2,1,8,8,8,8,9
Dumpling,Siamese,5.6,26,12,2,1,7,7,8,10,9
Mai,Siamese,5.5,21,15,1,1,8,7,8,8,10
Harmonica,Persian,5.1,26,10,3,3,3,6,4,3,6
Cricket,Siamese,5.1,20,12,1,1,7,7,8,8,8
Aria,Siamese,5.7,24,14,2,1,7,6,9,10,9
Munchkins,Ragdoll,4.7,28,16,3,2,3,7,5,4,6
Purrfect,Bengal,5.7,25,12,1,1,9,7,10,8,7
More,Abyssinian,4.6,23,13,2,0,9,7,7,7,9
Nibbles,Siamese,4.4,26,12,2,1,7,6,10,8,9
Katsumi,Siamese,3.7,23,12,1,1,7,6,8,10,9
Lambchop,Siamese,3.2,25,14,2,1,9,6,9,8,9
Isamu,Siamese,5.7,22,14,1,1,7,8,8,10,8
Twinkle,Siamese,5.6,25,15,2,1,9,7,10,9,8
Minerva,Munchkin,2.8,21,12,1,1,7,6,8,4,9
Saki,Siamese,4.6,24,13,1,1,8,7,10,8,9
Furrball,Siamese,5.6,23,15,1,1,9,6,8,10,10
Hiroki,Siamese,3.3,26,12,2,1,7,6,10,10,10
Snowflake,Sphynx,4.2,23,12,0,0,8,7,5,8,7
Fluffikins,Siamese,6.0,24,13,2,1,7,8,8,9,9
Pickles,Siamese,4.3,22,15,1,1,8,8,8,10,9
Minerva,British Shorthair,6.8,25,12,2,1,4,5,5,3,8
Snookums,Siamese,4.6,20,13,1,1,7,7,9,8,10
Fluffikins,Bengal,7.4,33,12,1,1,9,7,9,7,7
Cashmere,Siamese,3.8,24,12,2,1,8,7,10,8,8
Kabuki,Sphynx,3.5,25,14,0,0,6,5,5,7,8
Empress,Siamese,5.8,25,15,2,1,9,6,8,9,8
Marbles,Siamese,3.2,22,15,1,1,7,6,8,9,8
Polkadot,Siamese,3.4,26,13,1,1,7,8,9,9,8
Akihiko,Siamese,4.6,21,13,1,1,7,8,8,8,9
Nugget,Sphynx,3.5,21,14,0,0,7,7,6,7,7
Honcho,Sphynx,3.7,21,12,0,0,6,6,6,7,9
Juro,Siamese,3.7,20,15,2,1,9,8,10,8,9
Yoshie,Siamese,4.0,20,14,2,1,8,7,10,8,8
Baby Bear,Siamese,4.4,22,12,2,1,7,6,8,10,8
Ziggy,Scottish Fold,3.7,22,15,3,2,6,7,7,4,7
Oki,Siamese,5.4,24,13,2,1,7,7,9,8,8
Osprey,Siamese,4.6,25,14,2,1,8,8,10,8,8
Domo,Siamese,5.9,24,12,1,1,7,6,10,9,10
Blackberry,Siamese,3.7,20,14,2,1,8,7,9,9,8
Fruit Loop,Siamese,3.6,21,14,1,1,7,8,8,9,10
Ninja,Siamese,5.0,20,12,2,1,9,6,9,8,8
Eiko,Siamese,3.8,24,14,2,1,7,7,9,10,10
Balzac,Siamese,4.3,23,12,1,1,8,6,8,10,8
Domino,Siamese,4.4,26,14,1,1,8,8,9,8,10
Domo,Siamese,3.7,23,12,1,1,9,7,8,8,8
Cashmere,Siamese,3.6,20,14,1,1,7,6,10,10,8
Nintendo,Ragdoll,5.5,26,16,3,2,3,5,4,4,6
Nugget,Siamese,5.0,26,12,2,1,9,6,9,10,9
Daisy,Siamese,4.4,26,15,1,1,7,7,8,9,9
Vanilla,Siamese,5.5,25,15,2,1,8,8,8,9,10
Daisuke,Siamese,5.6,25,13,2,1,7,6,8,10,10
Hannibal,Siamese,4.2,24,12,2,1,7,6,8,10,9
Slinky,Siamese,5.8,23,12,2,1,7,6,10,8,9
Stumbles,Siamese,4.6,21,12,1,1,8,8,8,10,8
Gala,Siamese,5.6,22,14,1,1,8,8,9,9,10
Peaches,Sphynx,3.3,21,14,0,0,6,6,7,8,7
Pussycat,Siamese,3.1,26,12,2,1,8,8,8,9,10
Lancelot,Siamese,3.4,26,14,1,1,7,7,9,9,9
Fifi,Siamese,5.7,22,15,2,1,8,7,8,9,8
Nariko,Sphynx,3.7,23,12,0,0,7,6,6,8,9
Christmas,Siamese,3.4,20,12,2,1,8,8,8,10,10
Butterbean,Siamese,4.4,26,15,1,1,9,8,9,8,8
Tamika,Bengal,4.5,27,15,2,1,8,8,10,7,8
Ginkgo,Siamese,5.7,21,12,2,1,7,7,10,10,10
Blackberry,Bengal,7.0,33,12,2,1,8,7,10,8,8
Masaaki,Persian,6.4,25,14,3,3,5,4,5,2,6
Stumbles,Siamese,3.5,25,14,2,1,7,8,10,8,8
Bonbon,Bengal,6.4,28,12,1,1,9,8,9,7,9
More,Khao Manee,3.3,24,15,1,1,7,6,9,3,9
Maeko,Sphynx,4.8,27,13,0,0,6,5,6,9,9
Biscuit,Siamese,4.4,25,15,1,1,8,7,8,10,10
Juniper,Siamese,5.1,24,14,1,1,8,6,9,10,8
Katsuo,Siamese,5.1,22,14,2,1,9,8,9,9,9
Aloha,Bengal,4.5,34,15,1,1,10,6,9,7,9
Tamika,Siamese,3.8,23,13,1,1,8,6,9,8,8
Ferrari,Khao Manee,4.9,24,16,1,1,8,8,8,3,9
Fonz,Siamese,3.8,24,15,1,1,8,7,10,8,10
Euripides,Siamese,4.4,26,15,2,1,8,8,10,9,9
Lynx,Siamese,3.4,21,13,2,1,8,7,8,9,8
Queenie,Siamese,4.4,20,15,2,1,9,6,9,9,10
Mai,Siamese,4.3,24,14,1,1,7,7,8,9,10
Button,Siamese,3.8,21,14,1,1,7,6,8,10,9
Queen,Siamese,5.8,24,12,2,1,9,8,10,8,8
Zion,Siamese,4.7,21,12,1,1,9,7,8,9,8
YinYang,Abyssinian,3.0,25,14,1,0,9,8,7,5,8
Ping Pong,Munchkin,3.3,17,12,2,1,6,8,9,4,7
Panda,Persian,5.9,31,15,3,3,4,5,5,4,6
Kioko,Siamese,4.1,21,14,2,1,9,7,9,10,9
Logo,Siamese,4.2,26,15,1,1,7,6,10,8,9
Diamond,Sphynx,3.0,25,14,0,0,6,7,7,7,7
Kin,Siamese,4.7,21,14,2,1,9,6,9,9,9
Daisy,Siamese,3.5,24,13,1,1,7,8,10,9,8
Biscuit,Siamese,5.0,23,15,2,1,8,7,8,8,8
Eiko,Siamese,4.4,25,15,1,1,8,7,8,9,9
Lagos,Siamese,3.1,22,13,2,1,9,7,8,10,8
Goldie,Persian,3.2,27,11,3,3,3,6,5,4,5
Angel,Siamese,4.5,25,15,1,1,7,8,8,8,10
Puddin,Siamese,3.2,22,13,2,1,9,6,8,10,8
Akira,Bengal,7.4,35,13,1,1,9,8,10,7,8
