Name,Breed,Weight,Height,Life Expectancy,Coat Length,Grooming Needs,Energy Level,Intelligence Level,Playfulness,Vocalization,Adaptability
Snuggles,Bengal,6.4,35,12,1,1,10,8,9,7,7
Angelic,British Shorthair,4.7,27,13,2,1,6,6,3,4,6
Cuddlebug,Scottish Fold,3.4,20,15,2,2,5,7,7,4,7
Ken,Siamese,3.9,22,15,1,1,9,7,9,9,10
Celestia,Siamese,4.3,24,14,1,1,9,6,10,8,9
Buggles,Scottish Fold,4.9,25,15,3,2,5,6,7,5,8
Suzuki,Khao Manee,3.3,26,14,1,1,8,6,8,5,8
Pookie,Ragdoll,7.6,28,13,3,2,4,7,5,2,7
Koji,British Shorthair,5.3,28,15,2,1,6,7,5,3,8
Maru,Siamese,4.4,24,15,2,1,7,6,10,10,10
Samurai,Sphynx,3.6,21,14,0,0,8,7,6,8,8
Kabuki,Persian,3.9,30,14,3,3,5,4,3,2,4
Opal,Bengal,7.9,35,16,1,1,9,6,9,8,8
Rembrandt,Bengal,4.2,26,12,1,1,9,6,10,7,7
Haiku,Sphynx,3.2,25,14,0,0,7,5,7,8,7
Hiroshi,Bengal,7.2,31,13,2,1,9,6,10,7,8
Athena,Ragdoll,5.9,28,13,3,2,4,6,5,2,8
Typhoon,Scottish Fold,5.5,24,15,3,2,5,7,6,5,7
Ginger,Bengal,5.7,33,13,1,1,9,7,9,6,8
Haru,British Shorthair,6.1,28,15,1,1,5,7,4,4,6
Mirage,Khao Manee,4.1,21,13,2,1,6,7,8,5,9
Twinkie,Ragdoll,4.7,26,14,3,2,4,5,6,3,8
Wizard,Sphynx,4.2,22,12,0,0,7,6,5,8,9
Toshi,Scottish Fold,4.8,21,15,3,2,4,6,6,3,9
Hobbes,Ragdoll,4.1,32,12,3,2,4,7,4,2,7
Vonnegut,Scottish Fold,5.3,21,15,3,2,5,7,6,4,8
Lara,Sphynx,4.7,21,12,0,0,8,6,7,9,9
Arwa,Scottish Fold,5.7,23,12,3,2,5,8,7,5,8
Aloha,Khao Manee,4.4,24,15,1,1,7,6,9,4,8
Fuku,Khao Manee,4.5,24,15,1,1,7,7,8,5,8
Ping Pong,Ragdoll,7.6,28,13,3,2,4,7,4,3,8
Hickle,Scottish Fold,3.7,24,12,2,2,5,7,6,3,9
Tarzan,British Shorthair,5.1,26,15,1,1,6,6,5,4,6
Eliazar,Munchkin,3.0,18,13,2,1,5,8,7,6,8
Nao,Sphynx,3.5,23,13,0,0,6,5,7,8,7
Cute,British Shorthair,6.8,25,17,1,1,4,5,5,3,8
Kaddish,Scottish Fold,4.8,25,15,3,2,4,8,5,5,9
Blackberry,Sphynx,3.0,27,13,0,0,6,6,6,8,9
Cute,Siamese,5.8,22,12,2,1,7,8,8,10,8
Teacup,Bengal,7.5,27,14,1,1,8,7,10,6,7
Midori,Scottish Fold,5.2,25,14,2,2,5,8,6,3,7
Galileo,Munchkin,2.3,17,14,1,1,7,6,7,5,8
Hideki,Bengal,5.7,32,13,1,1,10,7,9,6,9
Kiwi,British Shorthair,5.6,30,13,2,1,6,7,3,3,6
Teacup,Khao Manee,3.7,21,15,2,1,7,8,7,5,9
Calix,Khao Manee,4.3,20,15,1,1,6,8,7,5,8
Noodles,Bengal,7.0,30,12,2,1,10,8,10,6,8
Juniper,Ragdoll,7.9,25,14,3,2,5,5,5,3,6
Reo,Abyssinian,5.0,26,13,1,0,9,7,9,6,9
Ziggy,British Shorthair,4.7,27,17,1,1,6,5,4,3,8
Vida,Scottish Fold,4.3,25,15,3,2,4,7,5,5,9
Cute,Siamese,4.8,24,12,1,1,7,6,9,10,8
Cute,Siamese,3.7,20,12,1,1,7,6,9,10,9
Fonzie,Persian,4.6,30,11,3,3,3,4,4,3,4
Ivory,Abyssinian,3.1,25,14,2,0,8,6,8,6,9
Licorice,Khao Manee,3.3,20,12,1,1,7,7,9,5,9
Purrfect,Khao Manee,4.2,21,14,2,1,6,7,7,3,9
Siddhartha,Scottish Fold,5.3,22,12,3,2,5,7,7,3,8
Kimi,Ragdoll,5.5,32,14,3,2,3,5,6,2,6
Butterbean,British Shorthair,4.9,28,12,1,1,4,5,5,4,8
Avalon,Persian,4.7,32,11,3,3,4,6,5,2,6
Navajo,Khao Manee,3.4,20,15,2,1,8,7,7,4,10
Barbie,Siamese,3.6,22,14,2,1,7,8,9,10,9
Giggles,Sphynx,3.4,20,13,0,0,7,5,6,9,7
Haiku,Khao Manee,3.1,22,15,1,1,7,8,8,5,9
Penelope,Munchkin,2.6,15,13,1,1,5,7,8,4,7
Geronimo,Bengal,4.1,29,12,1,1,9,6,10,8,9
Asami,Scottish Fold,4.6,20,13,3,2,5,7,6,4,8
Escrow,Khao Manee,4.4,26,13,1,1,7,6,8,3,10
Michiko,Siamese,4.6,21,13,2,1,7,8,10,8,9
Purrfect,Ragdoll,5.4,25,16,3,2,3,7,6,2,7
Geisha,Siamese,3.8,20,15,2,1,7,6,8,10,9
Schmoopy,Scottish Fold,4.5,23,13,2,2,4,8,7,3,9
Kameko,Khao Manee,3.6,22,15,1,1,8,8,7,5,9
Blueberry,Siamese,4.2,23,13,1,1,7,7,8,9,10
Pawsie,Abyssinian,4.7,26,12,2,0,7,7,9,7,8
Noodles,Ragdoll,8.6,27,13,3,2,3,6,5,3,6
Flipper,Scottish Fold,4.7,26,14,2,2,4,6,7,4,9
Whitman,Sphynx,4.7,25,13,0,0,8,7,5,8,8
Lambchop,Scottish Fold,3.2,23,13,2,2,5,6,7,4,8
Sacagawea,Siamese,5.4,20,12,2,1,8,6,8,9,9
Riggles,Bengal,6.6,30,13,1,1,9,7,9,6,9
Nesca,Munchkin,3.3,20,12,1,1,7,6,7,5,8
Akina,Munchkin,2.8,21,14,2,1,6,8,9,4,8
Umeko,Ragdoll,5.4,25,12,3,2,3,5,5,4,8
Hisashi,British Shorthair,6.3,26,17,1,1,5,5,4,2,6
Haruko,Bengal,5.0,32,13,2,1,8,6,9,6,7
Hiroki,Munchkin,2.9,17,14,2,1,5,7,9,6,8
Alaska,Scottish Fold,5.6,23,15,3,2,6,7,7,5,9
Bitsi,Persian,4.5,31,12,3,3,3,5,4,4,5
Goldie,Persian,4.7,30,13,3,3,5,6,3,3,6
Radar,Siamese,6.0,23,15,2,1,9,8,10,9,9
Masi,Bengal,7.8,30,12,1,1,9,6,10,6,9
Goofy,Bengal,6.5,30,16,2,1,10,6,9,6,9
Ambrosia,Munchkin,3.9,20,13,2,1,7,6,9,4,9
Amigo,Persian,5.3,30,11,3,3,5,5,5,4,4
French,Abyssinian,4.5,22,11,1,0,9,6,9,5,8
Suki,Munchkin,2.2,19,13,2,1,7,6,9,6,9
More,Abyssinian,4.1,23,10,2,0,9,8,9,6,9
Sweet Pea,Ragdoll,8.7,31,13,3,2,3,7,4,3,7
Karma,Siamese,3.7,22,14,2,1,8,7,9,9,10
Hemingway,British Shorthair,6.6,29,16,1,1,6,7,5,4,8
Rishi,Persian,5.4,25,11,3,3,5,5,4,2,6
Twinkie,Abyssinian,4.0,26,13,1,0,8,8,9,5,9
Qwerty,Persian,5.3,30,13,3,3,3,4,5,2,4
Bootsy,British Shorthair,7.0,29,12,1,1,5,6,4,3,6
Noriko,Scottish Fold,5.1,26,14,2,2,5,6,7,3,9
Kioko,British Shorthair,6.7,27,12,2,1,4,6,3,3,6
Katsumi,Scottish Fold,5.6,22,13,3,2,5,6,5,4,8
Celestia,Sphynx,4.5,26,14,0,0,6,5,5,9,8
Ozzy,Munchkin,3.0,20,12,2,1,7,8,8,4,8
Hercules,Abyssinian,3.3,24,14,1,0,8,7,9,7,10
Celestia,Scottish Fold,5.3,20,12,2,2,5,6,7,5,7
Waffles,Bengal,7.4,34,12,2,1,10,7,10,6,9
Cho,Scottish Fold,3.8,20,13,3,2,4,7,7,3,9
Neptune,Abyssinian,3.1,21,11,1,0,7,6,8,5,8
Esperanto,Abyssinian,4.8,23,10,2,0,7,7,9,7,8
Amadeus,Scottish Fold,3.3,24,13,3,2,5,8,6,4,9
Matsui,Munchkin,3.5,18,14,2,1,5,8,8,6,7
Snowbell,Khao Manee,4.6,26,13,2,1,6,7,7,5,8
Haruko,Siamese,4.3,22,14,1,1,7,8,10,8,9
Nibbles,Bengal,4.8,31,15,1,1,8,6,10,8,8
Fifi,Sphynx,3.1,23,12,0,0,6,7,7,8,8
Trinity,Siamese,4.6,24,13,2,1,7,8,10,9,10
Peanut,Munchkin,2.4,21,13,1,1,7,8,7,4,8
Gum Drop,Persian,4.6,25,13,3,3,4,4,4,3,5
Frisky,Persian,5.9,30,15,3,3,5,6,3,3,4
Kitty,Munchkin,3.5,21,14,1,1,5,7,7,5,8
Willow,Siamese,4.2,26,15,1,1,7,8,10,10,8
Sumo,Ragdoll,5.0,25,17,3,2,4,5,6,3,7
Fresca,Abyssinian,4.7,20,14,2,0,7,7,9,5,8
Sake,Persian,6.1,27,12,3,3,4,4,5,2,6
Michi,British Shorthair,6.9,26,14,1,1,5,6,5,2,7
Aiko,Scottish Fold,4.3,24,12,3,2,4,7,5,4,8
Muppet,Munchkin,2.7,17,12,1,1,6,6,7,6,7
Figaro,Khao Manee,4.2,23,12,1,1,6,6,8,5,10
Sunshine,Siamese,3.0,22,15,2,1,7,6,9,10,9
Houdini,British Shorthair,5.9,25,17,1,1,6,7,5,2,8
Gorgeous,Siamese,5.0,21,15,1,1,8,6,9,10,8
Willow,Persian,4.1,26,15,3,3,3,6,3,3,6
Ayame,Siamese,4.4,22,12,2,1,9,8,10,9,10
Tinkerbell,Munchkin,2.7,16,12,1,1,5,6,8,4,7
Dizzy,Khao Manee,4.3,23,12,1,1,6,6,7,3,8
Muffin,Persian,6.4,29,13,3,3,3,6,5,4,5
Sakura,Persian,6.7,26,13,3,3,5,6,5,3,6
Pele,Scottish Fold,3.6,24,14,2,2,5,7,6,4,9
Shira,Scottish Fold,3.3,26,14,3,2,5,8,6,4,7
Saki,Sphynx,4.4,22,14,0,0,7,5,7,7,7
Buttercup,Sphynx,3.1,20,14,0,0,7,5,6,9,8
Rishi,Khao Manee,4.0,22,14,1,1,6,6,9,4,9
Fantasy,Persian,5.4,32,11,3,3,4,4,4,2,6
Polkadot,Scottish Fold,5.8,20,15,3,2,6,8,7,4,9
Butterbean,Abyssinian,4.0,24,10,2,0,8,6,8,6,9
Persephone,Siamese,4.8,21,13,2,1,8,8,8,8,9
Cosmo,Persian,3.9,25,13,3,3,4,6,4,3,5
Butterbean,Persian,4.6,31,12,3,3,3,4,4,4,4
Blueberry,Munchkin,3.2,16,13,2,1,6,7,8,5,9
Amigo,Abyssinian,3.3,26,12,2,0,9,6,9,6,8
Eiko,Persian,3.0,25,13,3,3,3,6,5,4,5
Catwoman,Munchkin,2.7,18,13,1,1,5,7,7,4,9
Sapphire,Bengal,7.5,34,12,2,1,8,7,10,8,7
Maeko,Khao Manee,3.1,21,15,2,1,6,6,7,5,9
Marigold,Ragdoll,4.6,31,17,3,2,4,5,5,4,8
Eri,Sphynx,3.9,21,14,0,0,6,7,5,9,7
Pussycat,Munchkin,2.8,17,14,2,1,5,7,7,4,8
Checkers,Sphynx,3.5,21,12,0,0,7,6,6,8,9
Bootsy,Ragdoll,8.1,30,16,3,2,5,7,5,2,7
Zorro,Munchkin,2.2,20,14,2,1,5,7,9,6,9
Lucky,Munchkin,3.5,18,13,1,1,5,7,8,5,7
Ichiro,Khao Manee,4.3,26,15,2,1,6,6,9,5,9
Huggie,Persian,3.2,29,10,3,3,3,4,4,2,5
Lakshmi,Siamese,5.0,23,14,2,1,8,7,8,10,9
Yumi,Sphynx,5.0,20,14,0,0,7,5,6,9,9
Squirrel,Persian,5.6,27,15,3,3,4,6,4,2,5
Ken,Siamese,3.1,25,13,2,1,8,8,9,8,8
Shira,Ragdoll,5.5,28,12,3,2,3,7,4,3,8
Dumpling,Siamese,5.4,26,15,2,1,8,7,8,10,9
Fresca,Bengal,5.7,35,13,2,1,10,6,10,7,8
Munchkin,Sphynx,4.4,27,14,0,0,8,5,5,8,8
Hiroki,Ragdoll,6.7,32,12,3,2,5,6,5,4,6
Amadeus,Abyssinian,3.9,23,14,2,0,7,8,8,6,8
Cricket,British Shorthair,5.6,28,17,1,1,4,7,5,4,8
Sacagawea,Sphynx,4.1,20,13,0,0,6,6,5,7,7
Hobo,Sphynx,4.5,24,14,0,0,6,7,5,9,8
Deja,Ragdoll,6.4,29,17,3,2,5,6,5,4,6
Cupcake,Persian,4.1,31,14,3,3,4,6,4,2,6
Orion,Abyssinian,4.6,23,10,2,0,8,8,7,7,10
Koji,Persian,4.2,26,15,3,3,5,5,4,3,4
Hoshi,British Shorthair,6.1,27,13,2,1,5,6,5,3,8
Hideo,Siamese,5.0,22,14,1,1,8,8,9,8,9
Asa,Siamese,5.8,24,15,1,1,7,7,8,10,10
Fifi,Ragdoll,7.8,26,17,3,2,4,6,4,4,6
Champ,British Shorthair,4.2,30,13,1,1,4,5,5,2,7
Nintendo,Munchkin,2.5,17,13,2,1,7,8,7,6,9
Oki,Sphynx,4.2,21,13,0,0,6,7,5,9,9
Skittles,Munchkin,3.1,19,12,1,1,5,7,8,4,7
Ayame,Sphynx,3.5,21,14,0,0,6,5,7,8,7
Yoshie,Abyssinian,3.7,26,13,2,0,8,6,7,6,10
Donatello,Munchkin,3.7,17,14,2,1,5,7,7,6,8
Ozzy,Scottish Fold,4.1,26,13,2,2,5,6,7,4,7
Bubble,Scottish Fold,6.0,26,15,2,2,4,6,6,3,7
Michio,Siamese,4.3,22,13,1,1,8,6,9,9,9
Koto,Bengal,4.0,32,14,1,1,9,7,10,8,7
Hannibal,Khao Manee,3.7,20,12,1,1,6,6,9,5,8
Aurora,Persian,4.5,27,12,3,3,5,5,5,3,5
Taka,Khao Manee,4.1,23,16,1,1,7,8,9,4,8
Whiskers,Persian,3.5,26,14,3,3,3,5,4,3,6
Nao,Scottish Fold,3.5,20,13,3,2,4,6,6,4,9
Balzac,Khao Manee,3.3,22,12,2,1,6,7,7,4,8
Catnip,Khao Manee,3.1,23,12,2,1,6,7,7,4,10
Opal,Abyssinian,3.4,20,12,2,0,9,8,7,7,8
Cuddles,Ragdoll,5.1,31,16,3,2,5,6,6,2,7
Munchkin,British Shorthair,5.3,27,12,1,1,4,6,5,2,7
Schmoopy,Bengal,6.2,30,12,2,1,10,6,10,7,7
Simba,Siamese,4.1,21,15,2,1,8,6,9,8,8
Waffles,Siamese,4.5,25,12,2,1,8,7,9,10,10
Kameko,Persian,4.4,29,11,3,3,4,5,3,4,4
Booboo Beans,Khao Manee,3.6,23,16,2,1,6,7,8,5,8
Napoleon,Persian,3.6,30,13,3,3,3,4,5,3,6
Fonz,Scottish Fold,3.9,22,15,3,2,5,8,7,4,7
Nietzsche,Sphynx,3.9,23,13,0,0,7,6,7,9,8
Augustus,British Shorthair,6.5,28,14,2,1,6,6,3,4,8
Slinky,Khao Manee,4.0,23,15,2,1,8,8,9,5,8
Barbie,Scottish Fold,4.6,24,13,3,2,5,6,7,4,7
Chipmunk,Persian,3.0,26,10,3,3,4,5,5,4,6
Pumpkin,Abyssinian,4.1,23,10,1,0,9,6,8,7,10
Hana,Siamese,5.7,23,12,1,1,7,7,8,9,9
Caramel,Sphynx,4.3,26,13,0,0,6,5,5,9,7
Tabby,Persian,3.3,32,14,3,3,3,4,3,2,6
Pixie,Sphynx,3.7,26,12,0,0,8,6,5,9,9
Umeko,British Shorthair,4.0,30,16,2,1,6,7,4,2,7
Koji,Sphynx,3.3,23,13,0,0,7,5,6,9,8
Cashmere,Bengal,4.5,34,14,2,1,8,6,9,6,8
Rembrandt,Abyssinian,3.8,21,10,2,0,7,6,8,7,8
Masaaki,Persian,6.7,31,12,3,3,5,6,4,2,4
Siddhartha,Ragdoll,5.9,32,16,3,2,5,6,5,2,6
Cookie,Siamese,4.3,24,12,1,1,7,8,10,10,10
Jazzy,Sphynx,4.8,26,14,0,0,7,6,5,8,8
Reo,Sphynx,4.4,24,14,0,0,7,5,5,9,7
Juliette,British Shorthair,6.0,26,12,2,1,4,5,4,2,8
Misty,Persian,4.7,26,15,3,3,4,5,3,3,5
Ladybug,Abyssinian,4.9,26,10,1,0,9,8,9,7,10
Euclid,Ragdoll,8.4,26,16,3,2,5,7,6,3,8
Daisuke,Bengal,6.5,33,16,2,1,9,7,10,6,8
Pyramid,Bengal,7.0,28,12,1,1,8,6,9,7,7
Mittens,Scottish Fold,4.6,22,12,2,2,4,6,7,3,9
Natsu,Abyssinian,4.5,21,10,1,0,7,7,7,5,9
Koko,Bengal,5.0,31,16,1,1,8,7,10,7,8
Cookie,Siamese,4.1,21,12,2,1,8,7,10,8,9
Boo,Munchkin,3.4,21,14,1,1,5,6,9,5,9
Aiko,Persian,5.8,31,14,3,3,3,4,3,2,6
Yumi,Ragdoll,5.2,32,17,3,2,4,7,6,3,7
Typhoon,Scottish Fold,4.1,20,13,3,2,5,7,7,3,9
Vega,Scottish Fold,3.6,26,12,2,2,4,8,5,3,8
Zorro,British Shorthair,6.0,29,17,1,1,5,6,5,4,6
Sapphire,Scottish Fold,4.1,20,14,2,2,5,8,6,4,9
Reiko,Persian,4.3,29,12,3,3,4,6,3,3,4
Apple,Khao Manee,4.2,20,16,2,1,8,7,7,4,9
Patches,Abyssinian,4.2,21,14,2,0,8,7,8,5,10
Bento,Siamese,6.0,24,15,1,1,9,6,8,10,9
Tuggles,Munchkin,2.4,15,13,1,1,6,8,7,5,7
Hiro,Khao Manee,3.4,20,15,2,1,6,7,9,5,8
Hippie,Scottish Fold,4.9,26,12,3,2,5,6,7,3,8
Orion,Siamese,5.5,26,14,2,1,9,6,9,9,10
Oki,Siamese,4.6,26,13,2,1,8,6,10,10,8
Cupcake,Bengal,5.4,30,14,1,1,10,8,9,7,8
Gala,Persian,3.1,26,15,3,3,5,4,4,2,4
Mitsuo,Khao Manee,3.4,24,15,2,1,7,8,8,4,8
Blacky,Bengal,6.5,28,16,1,1,9,7,10,8,8
Bonbon,Sphynx,3.7,23,12,0,0,8,6,5,9,7
Daffodil,British Shorthair,4.2,27,14,2,1,6,7,3,2,8
Sapphire,Scottish Fold,5.9,26,13,2,2,5,6,5,4,9
Toshi,Abyssinian,3.8,23,11,1,0,8,8,9,5,9
Buggles,British Shorthair,5.0,26,12,1,1,6,5,5,3,7
Gala,Sphynx,3.4,27,12,0,0,8,6,6,7,8
Juniper,Khao Manee,4.9,24,13,1,1,7,6,9,4,8
Milkshake,Persian,3.2,25,15,3,3,3,4,3,4,6
Pawsie,Siamese,5.9,20,13,1,1,8,6,8,8,8
Michi,British Shorthair,5.6,25,17,1,1,5,6,3,3,6
Moses,Khao Manee,4.4,25,14,1,1,8,7,7,5,9
Sax,Scottish Fold,3.1,23,13,2,2,5,8,6,4,9
Romeo,British Shorthair,4.3,25,17,1,1,4,6,3,2,6
Gorgeous,Scottish Fold,5.7,24,14,2,2,5,6,6,5,9
Jiro,Abyssinian,4.9,24,10,1,0,8,8,8,6,9
Snugums,Abyssinian,4.4,25,13,1,0,8,7,7,6,8
Goosebump,Abyssinian,3.6,21,11,1,0,9,6,7,7,8
Rainbow,Abyssinian,3.4,22,12,1,0,8,8,9,7,8
Huntress,Munchkin,2.1,17,13,2,1,5,7,7,4,8
Bento,British Shorthair,5.3,30,12,1,1,4,5,5,2,6
Sorrell,Scottish Fold,4.6,20,12,2,2,6,7,6,3,8
Doraemon,Abyssinian,4.6,25,14,1,0,8,8,7,5,9
Marbles,Siamese,5.7,21,13,2,1,7,7,9,8,9
Buddha,Sphynx,3.4,20,12,0,0,7,6,6,9,9
Noriko,Siamese,3.1,22,15,1,1,8,7,10,9,10
More,Bengal,6.4,28,16,2,1,10,8,9,6,7
Yukio,Abyssinian,3.3,23,10,2,0,7,6,8,5,10
Hunny Bunny,Siamese,3.9,23,12,1,1,7,8,8,10,9
Milkshake,Khao Manee,3.5,25,13,2,1,8,7,8,3,10
Hideo,Munchkin,2.5,20,12,2,1,6,8,7,6,8
Napoleon,Khao Manee,4.7,23,15,1,1,8,8,7,5,8
Sassy,Persian,3.1,27,15,3,3,4,6,3,4,6
Honcho,Ragdoll,4.1,30,14,3,2,5,5,6,4,6
Goldilocks,Abyssinian,3.7,23,14,1,0,7,6,9,6,9
Hiromi,Munchkin,2.7,20,13,1,1,7,7,8,6,9
Kaddish,Bengal,7.6,26,14,2,1,8,8,10,6,7
Cricket,Persian,3.1,28,14,3,3,5,5,3,3,4
Masaaki,Abyssinian,3.7,26,10,1,0,8,7,9,7,10
Zipper,Sphynx,3.7,27,13,0,0,7,7,7,7,9
Kobe,British Shorthair,6.3,26,17,2,1,4,6,3,4,7
Osprey,Siamese,3.5,22,15,1,1,9,6,8,8,9
Mirage,Siamese,4.7,23,14,2,1,8,7,10,8,10
Calix,Sphynx,3.3,22,13,0,0,7,5,5,7,7
Houdini,Abyssinian,4.4,24,13,2,0,7,7,9,6,9
Maui,Ragdoll,6.0,25,14,3,2,5,5,5,4,7
Mocha,Persian,5.5,26,12,3,3,5,4,3,4,4
Popcorn,Munchkin,2.8,17,12,1,1,6,8,9,5,8
Arwa,Ragdoll,6.5,32,16,3,2,3,6,5,3,6
Isao,Bengal,5.2,26,14,2,1,10,8,9,8,9
Bonbon,Ragdoll,4.2,28,16,3,2,5,5,5,4,6
Queenie,Bengal,7.0,25,14,1,1,10,7,9,6,8
Ariel,Munchkin,2.5,21,14,1,1,5,6,8,5,8
Honcho,Siamese,5.2,20,14,2,1,7,8,8,9,8
Gorgeous,Scottish Fold,3.3,24,14,3,2,4,6,6,5,7
Venus,Sphynx,4.8,21,13,0,0,7,7,7,9,9
Aiko,Bengal,4.5,35,14,1,1,8,7,9,8,8
Kitty,Bengal,6.4,27,15,2,1,10,8,9,7,9
Boo,Sphynx,4.5,24,12,0,0,8,6,6,8,7
Gorgeous,Persian,6.2,26,12,3,3,5,6,5,4,4
Orion,British Shorthair,5.3,30,12,2,1,6,7,4,3,8
Hideki,British Shorthair,4.5,30,13,2,1,4,6,5,2,8
Saki,Bengal,7.1,33,13,2,1,10,6,10,8,7
Ichiro,Siamese,3.9,25,12,1,1,7,6,9,9,8
Soda pop,Munchkin,2.0,19,12,2,1,5,7,8,4,8
Jasmine,Scottish Fold,5.8,20,15,3,2,6,8,5,5,9
Unique,Khao Manee,4.4,23,16,2,1,6,7,8,5,8
Ichiro,British Shorthair,6.0,29,15,1,1,5,6,5,2,6
Wiggles,British Shorthair,6.4,27,13,1,1,6,5,5,2,8
Tiara,Ragdoll,7.1,32,17,3,2,4,6,5,4,7
Archimedes,British Shorthair,5.4,28,15,1,1,5,7,4,3,7
Hiromi,Munchkin,3.2,17,13,2,1,6,8,8,6,7
Honcho,Scottish Fold,5.5,25,14,2,2,5,7,6,4,7
Alaska,Abyssinian,3.4,23,14,2,0,9,6,7,5,10
Taffy,Siamese,3.9,22,12,1,1,7,6,8,10,10
Champ,Abyssinian,4.7,21,15,2,0,7,8,8,7,9
Checkers,Scottish Fold,5.7,23,13,2,2,4,8,6,3,8
Shiro,Abyssinian,4.2,23,14,2,0,8,6,9,5,10
Bubbles,Bengal,6.2,30,15,2,1,10,6,10,6,9
Gorgeous,Scottish Fold,6.0,21,12,3,2,6,6,5,3,7
Hikari,British Shorthair,4.7,28,15,1,1,6,5,4,4,6
Sakura,Abyssinian,3.3,26,10,2,0,7,6,8,6,10
Houdini,Persian,5.5,30,11,3,3,3,4,5,4,5
Checkers,British Shorthair,4.3,27,13,1,1,5,5,5,4,7
Dante,Khao Manee,3.5,20,12,2,1,7,6,7,5,10
Maiya,Siamese,4.7,22,14,2,1,9,6,8,8,8
Hickle,Persian,4.3,27,13,3,3,3,5,4,2,5
Crocket,Scottish Fold,5.2,20,13,3,2,6,7,6,3,8
Makoto,Abyssinian,4.8,24,14,2,0,7,8,7,5,8
Dewdrop,Persian,3.3,31,11,3,3,3,6,4,4,6
Honcho,British Shorthair,5.3,28,12,2,1,6,7,4,3,6
Gemini,Ragdoll,4.9,26,17,3,2,5,5,6,2,8
Furrball,Persian,5.8,25,12,3,3,4,4,3,3,4
Stumbles,Scottish Fold,3.6,25,12,2,2,4,7,6,4,8
Squanto,Siamese,5.9,22,12,2,1,8,6,9,8,9
Bubble,Munchkin,2.0,20,13,2,1,7,6,9,4,7
Zohra,Sphynx,4.1,25,13,0,0,8,7,6,7,9
Geisha,Scottish Fold,4.7,23,13,3,2,6,6,6,3,8
Yamaha,Bengal,6.1,32,13,2,1,10,7,10,6,7
Opal,Ragdoll,7.4,32,16,3,2,3,5,4,4,7
Cupcake,Munchkin,2.5,15,14,2,1,7,7,7,5,8
Pussycat,Khao Manee,3.4,20,12,1,1,6,8,9,4,8
Dante,Persian,6.6,32,13,3,3,4,5,4,2,6
Hendrix,British Shorthair,6.4,30,16,2,1,5,6,5,2,8
Kiwi,Munchkin,3.8,19,13,1,1,7,8,9,6,7
Adorable,Scottish Fold,3.8,23,15,2,2,4,7,6,4,8
Nesca,Abyssinian,4.4,23,11,1,0,7,6,7,6,10
Koko,Sphynx,3.6,25,14,0,0,6,6,6,7,9
Vida,Khao Manee,3.7,26,14,2,1,6,6,9,5,9
Lollipop,Khao Manee,4.4,26,16,2,1,8,7,8,5,8
Muffin,Ragdoll,6.0,26,13,3,2,4,7,5,3,8
Aria,Bengal,4.1,28,12,2,1,8,8,10,6,8
Osprey,Sphynx,4.9,27,14,0,0,6,5,7,8,7
Lara,Sphynx,3.8,25,14,0,0,8,5,7,9,8
Blossom,Sphynx,4.7,20,12,0,0,6,5,6,7,8
Frisky,Persian,5.2,25,12,3,3,5,5,5,2,4
Keiji,Scottish Fold,3.4,26,14,3,2,4,7,5,3,8
Haruki,Persian,5.6,30,11,3,3,4,4,5,3,5
Daisy Love,Munchkin,2.8,16,14,1,1,7,6,8,5,7
Orion,Khao Manee,3.5,23,16,1,1,6,8,9,3,8
Donatello,British Shorthair,4.8,30,13,1,1,4,5,4,3,6
Feline,Ragdoll,7.2,27,13,3,2,5,6,6,2,6
Queenie,Siamese,3.1,20,14,1,1,8,8,10,10,9
Vega,Abyssinian,3.6,23,12,2,0,7,7,9,7,9
Cho,Siamese,3.9,23,15,2,1,8,8,8,10,8
Ping Pong,Ragdoll,4.1,27,16,3,2,3,5,4,3,8
Lakshmi,Siamese,5.7,24,13,2,1,9,7,9,8,10
Polkadot,Khao Manee,3.0,21,15,2,1,7,6,8,4,10
Peanut,Munchkin,3.8,15,13,2,1,6,7,8,4,7
Vega,Munchkin,3.8,18,12,2,1,7,7,9,4,7
Augustus,Munchkin,3.1,17,13,2,1,6,8,9,5,8
Velvet,Siamese,3.7,23,12,1,1,7,8,9,8,10
Sora,Siamese,5.2,23,14,1,1,9,7,9,8,9
Ramses,Abyssinian,3.9,21,14,1,0,9,8,7,6,10
Rembrandt,Khao Manee,4.1,26,13,2,1,6,7,7,4,9
Cuddlebug,Persian,4.1,26,13,3,3,3,6,5,2,4
Napoleon,Ragdoll,6.7,28,15,3,2,3,5,4,2,7
Dante,Munchkin,3.5,16,12,1,1,7,8,7,4,9
Moses,Munchkin,3.3,19,14,2,1,7,6,9,5,7
Claws,Bengal,4.0,34,15,2,1,10,6,9,7,9
Bambi,Munchkin,3.4,16,12,2,1,6,8,7,4,8
Godiva,Persian,5.5,25,14,3,3,3,4,4,3,5
Bento,British Shorthair,5.3,28,15,1,1,6,5,3,3,6
Blackberry,Khao Manee,3.2,22,13,2,1,8,8,9,5,9
Akihiro,Ragdoll,7.9,28,12,3,2,4,5,4,3,7
Teacup,Bengal,7.2,31,14,2,1,8,7,9,8,8
Cookie,Khao Manee,3.7,24,12,2,1,8,6,8,5,9
Demi,British Shorthair,6.5,29,12,1,1,5,6,5,4,7
Olive,Munchkin,2.3,17,13,2,1,6,7,9,5,7
